268,Xilin.Turbines.Xilin 14.EVENT_1000001-1000016,GEFJ2.14.EVENT_1000001-1000016,风机故障代码
269,Xilin.Turbines.Xilin 14.EVENT_113-128,GEFJ2.14.EVENT_113-128,风机故障代码
270,Xilin.Turbines.Xilin 14.EVENT_129-144,GEFJ2.14.EVENT_129-144,风机故障代码
271,Xilin.Turbines.Xilin 14.EVENT_145-160,GEFJ2.14.EVENT_145-160,风机故障代码
272,Xilin.Turbines.Xilin 14.EVENT_161-176,GEFJ2.14.EVENT_161-176,风机故障代码
273,Xilin.Turbines.Xilin 14.EVENT_177-192,GEFJ2.14.EVENT_177-192,风机故障代码
274,Xilin.Turbines.Xilin 14.EVENT_193-208,GEFJ2.14.EVENT_193-208,风机故障代码
275,Xilin.Turbines.Xilin 14.EVENT_209-224,GEFJ2.14.EVENT_209-224,风机故障代码
276,Xilin.Turbines.Xilin 14.EVENT_225-240,GEFJ2.14.EVENT_225-240,风机故障代码
277,Xilin.Turbines.Xilin 14.EVENT_241-256,GEFJ2.14.EVENT_241-256,风机故障代码
278,Xilin.Turbines.Xilin 14.EVENT_257-272,GEFJ2.14.EVENT_257-272,风机故障代码
279,Xilin.Turbines.Xilin 14.EVENT_273-288,GEFJ2.14.EVENT_273-288,风机故障代码
280,Xilin.Turbines.Xilin 14.EVENT_289-304,GEFJ2.14.EVENT_289-304,风机故障代码
281,Xilin.Turbines.Xilin 14.EVENT_305-320,GEFJ2.14.EVENT_305-320,风机故障代码
282,Xilin.Turbines.Xilin 14.EVENT_321-336,GEFJ2.14.EVENT_321-336,风机故障代码
283,Xilin.Turbines.Xilin 14.EVENT_337-352,GEFJ2.14.EVENT_337-352,风机故障代码
284,Xilin.Turbines.Xilin 14.EVENT_353-368,GEFJ2.14.EVENT_353-368,风机故障代码
285,Xilin.Turbines.Xilin 14.GE_AVAIL,GEFJ2.14.GE_AVAIL,风机可利用率
286,Xilin.Turbines.Xilin 14.I_A,GEFJ2.14.I_A,风机A相电流
287,Xilin.Turbines.Xilin 14.I_B,GEFJ2.14.I_B,风机B相电流
288,Xilin.Turbines.Xilin 14.I_C,GEFJ2.14.I_C,风机C相电流
289,Xilin.Turbines.Xilin 14.N_ROT_PLC,GEFJ2.14.N_ROT_PLC,风机转子速度
290,Xilin.Turbines.Xilin 14.OT_ULM,GEFJ2.14.OT_ULM,风机并网发电时间
291,Xilin.Turbines.Xilin 14.OTT,GEFJ2.14.OTT,风机并网发电时间
292,Xilin.Turbines.Xilin 14.P_ACT,GEFJ2.14.P_ACT,风机功率
293,Xilin.Turbines.Xilin 14.POS_NAC,GEFJ2.14.POS_NAC,风机机舱位置
294,Xilin.Turbines.Xilin 14.PROD,GEFJ2.14.PROD,风机发电量
295,Xilin.Turbines.Xilin 14.PROD_ULM,GEFJ2.14.PROD_ULM,风机发电量
296,Xilin.Turbines.Xilin 14.STATE_FAULT,GEFJ2.14.STATE_FAULT,风机状态
297,Xilin.Turbines.Xilin 14.T_BEAR_SHAFT,GEFJ2.14.T_BEAR_SHAFT,风机主轴温度
298,Xilin.Turbines.Xilin 14.T_GEAR,GEFJ2.14.T_GEAR,风机齿轮箱油温
299,Xilin.Turbines.Xilin 14.T_GEAR_BEAR,GEFJ2.14.T_GEAR_BEAR,风机齿轮箱轴承温度
300,Xilin.Turbines.Xilin 14.T_GEN_1,GEFJ2.14.T_GEN_1,风机发电机轴温度
301,Xilin.Turbines.Xilin 14.T_GEN_2,GEFJ2.14.T_GEN_2,风机发电机定子温度
302,Xilin.Turbines.Xilin 14.T_NAC,GEFJ2.14.T_NAC,风机机舱温度
303,Xilin.Turbines.Xilin 14.U_A_N,GEFJ2.14.U_A_N,风机A相电压
304,Xilin.Turbines.Xilin 14.U_B_N,GEFJ2.14.U_B_N,风机B相电压
305,Xilin.Turbines.Xilin 14.U_C_N,GEFJ2.14.U_C_N,风机C相电压
306,Xilin.Turbines.Xilin 14.V_WIN,GEFJ2.14.V_WIN,风机风速
307,Xilin.Turbines.Xilin 15.BL1_ACT,GEFJ2.15.BL1_ACT,风机叶片实际角度1
308,Xilin.Turbines.Xilin 15.BL1_SET_V,GEFJ2.15.BL1_SET_V,风机叶片设定角度1
309,Xilin.Turbines.Xilin 15.BL2_ACT,GEFJ2.15.BL2_ACT,风机叶片实际角度2
310,Xilin.Turbines.Xilin 15.BL2_SET_V,GEFJ2.15.BL2_SET_V,风机叶片设定角度2
311,Xilin.Turbines.Xilin 15.BL3_ACT,GEFJ2.15.BL3_ACT,风机叶片实际角度3
312,Xilin.Turbines.Xilin 15.BL3_SET_V,GEFJ2.15.BL3_SET_V,风机叶片设定角度3
313,Xilin.Turbines.Xilin 15.EVENT_001-016,GEFJ2.15.EVENT_001-016,风机故障代码
314,Xilin.Turbines.Xilin 15.EVENT_017-032,GEFJ2.15.EVENT_017-032,风机故障代码
315,Xilin.Turbines.Xilin 15.EVENT_033-048,GEFJ2.15.EVENT_033-048,风机故障代码
316,Xilin.Turbines.Xilin 15.EVENT_049-064,GEFJ2.15.EVENT_049-064,风机故障代码
317,Xilin.Turbines.Xilin 15.EVENT_065-080,GEFJ2.15.EVENT_065-080,风机故障代码
318,Xilin.Turbines.Xilin 15.EVENT_097-112,GEFJ2.15.EVENT_097-112,风机故障代码
319,Xilin.Turbines.Xilin 15.EVENT_1000001-1000016,GEFJ2.15.EVENT_1000001-1000016,风机故障代码
320,Xilin.Turbines.Xilin 15.EVENT_113-128,GEFJ2.15.EVENT_113-128,风机故障代码
321,Xilin.Turbines.Xilin 15.EVENT_129-144,GEFJ2.15.EVENT_129-144,风机故障代码
322,Xilin.Turbines.Xilin 15.EVENT_145-160,GEFJ2.15.EVENT_145-160,风机故障代码
323,Xilin.Turbines.Xilin 15.EVENT_161-176,GEFJ2.15.EVENT_161-176,风机故障代码
324,Xilin.Turbines.Xilin 15.EVENT_177-192,GEFJ2.15.EVENT_177-192,风机故障代码
325,Xilin.Turbines.Xilin 15.EVENT_193-208,GEFJ2.15.EVENT_193-208,风机故障代码
326,Xilin.Turbines.Xilin 15.EVENT_209-224,GEFJ2.15.EVENT_209-224,风机故障代码
327,Xilin.Turbines.Xilin 15.EVENT_225-240,GEFJ2.15.EVENT_225-240,风机故障代码
328,Xilin.Turbines.Xilin 15.EVENT_241-256,GEFJ2.15.EVENT_241-256,风机故障代码
329,Xilin.Turbines.Xilin 15.EVENT_257-272,GEFJ2.15.EVENT_257-272,风机故障代码
330,Xilin.Turbines.Xilin 15.EVENT_273-288,GEFJ2.15.EVENT_273-288,风机故障代码
331,Xilin.Turbines.Xilin 15.EVENT_289-304,GEFJ2.15.EVENT_289-304,风机故障代码
332,Xilin.Turbines.Xilin 15.EVENT_305-320,GEFJ2.15.EVENT_305-320,风机故障代码
333,Xilin.Turbines.Xilin 15.EVENT_321-336,GEFJ2.15.EVENT_321-336,风机故障代码
334,Xilin.Turbines.Xilin 15.EVENT_337-352,GEFJ2.15.EVENT_337-352,风机故障代码
335,Xilin.Turbines.Xilin 15.EVENT_353-368,GEFJ2.15.EVENT_353-368,风机故障代码
336,Xilin.Turbines.Xilin 15.GE_AVAIL,GEFJ2.15.GE_AVAIL,风机可利用率
337,Xilin.Turbines.Xilin 15.I_A,GEFJ2.15.I_A,风机A相电流
338,Xilin.Turbines.Xilin 15.I_B,GEFJ2.15.I_B,风机B相电流
339,Xilin.Turbines.Xilin 15.I_C,GEFJ2.15.I_C,风机C相电流
340,Xilin.Turbines.Xilin 15.N_ROT_PLC,GEFJ2.15.N_ROT_PLC,风机转子速度
341,Xilin.Turbines.Xilin 15.OT_ULM,GEFJ2.15.OT_ULM,风机并网发电时间
342,Xilin.Turbines.Xilin 15.OTT,GEFJ2.15.OTT,风机并网发电时间
343,Xilin.Turbines.Xilin 15.P_ACT,GEFJ2.15.P_ACT,风机功率
344,Xilin.Turbines.Xilin 15.POS_NAC,GEFJ2.15.POS_NAC,风机机舱位置
345,Xilin.Turbines.Xilin 15.PROD,GEFJ2.15.PROD,风机发电量
346,Xilin.Turbines.Xilin 15.PROD_ULM,GEFJ2.15.PROD_ULM,风机发电量
347,Xilin.Turbines.Xilin 15.STATE_FAULT,GEFJ2.15.STATE_FAULT,风机状态
348,Xilin.Turbines.Xilin 15.T_BEAR_SHAFT,GEFJ2.15.T_BEAR_SHAFT,风机主轴温度
349,Xilin.Turbines.Xilin 15.T_GEAR,GEFJ2.15.T_GEAR,风机齿轮箱油温
350,Xilin.Turbines.Xilin 15.T_GEAR_BEAR,GEFJ2.15.T_GEAR_BEAR,风机齿轮箱轴承温度
351,Xilin.Turbines.Xilin 15.T_GEN_1,GEFJ2.15.T_GEN_1,风机发电机轴温度
352,Xilin.Turbines.Xilin 15.T_GEN_2,GEFJ2.15.T_GEN_2,风机发电机定子温度
353,Xilin.Turbines.Xilin 15.T_NAC,GEFJ2.15.T_NAC,风机机舱温度
354,Xilin.Turbines.Xilin 15.U_A_N,GEFJ2.15.U_A_N,风机A相电压
355,Xilin.Turbines.Xilin 15.U_B_N,GEFJ2.15.U_B_N,风机B相电压
356,Xilin.Turbines.Xilin 15.U_C_N,GEFJ2.15.U_C_N,风机C相电压
357,Xilin.Turbines.Xilin 15.V_WIN,GEFJ2.15.V_WIN,风机风速
358,Xilin.Turbines.Xilin 16.BL1_ACT,GEFJ2.16.BL1_ACT,风机叶片实际角度1
359,Xilin.Turbines.Xilin 16.BL1_SET_V,GEFJ2.16.BL1_SET_V,风机叶片设定角度1
360,Xilin.Turbines.Xilin 16.BL2_ACT,GEFJ2.16.BL2_ACT,风机叶片实际角度2
361,Xilin.Turbines.Xilin 16.BL2_SET_V,GEFJ2.16.BL2_SET_V,风机叶片设定角度2
362,Xilin.Turbines.Xilin 16.BL3_ACT,GEFJ2.16.BL3_ACT,风机叶片实际角度3
363,Xilin.Turbines.Xilin 16.BL3_SET_V,GEFJ2.16.BL3_SET_V,风机叶片设定角度3
364,Xilin.Turbines.Xilin 16.EVENT_001-016,GEFJ2.16.EVENT_001-016,风机故障代码
365,Xilin.Turbines.Xilin 16.EVENT_017-032,GEFJ2.16.EVENT_017-032,风机故障代码
366,Xilin.Turbines.Xilin 16.EVENT_033-048,GEFJ2.16.EVENT_033-048,风机故障代码
367,Xilin.Turbines.Xilin 16.EVENT_049-064,GEFJ2.16.EVENT_049-064,风机故障代码
368,Xilin.Turbines.Xilin 16.EVENT_065-080,GEFJ2.16.EVENT_065-080,风机故障代码
369,Xilin.Turbines.Xilin 16.EVENT_097-112,GEFJ2.16.EVENT_097-112,风机故障代码
370,Xilin.Turbines.Xilin 16.EVENT_1000001-1000016,GEFJ2.16.EVENT_1000001-1000016,风机故障代码
371,Xilin.Turbines.Xilin 16.EVENT_113-128,GEFJ2.16.EVENT_113-128,风机故障代码
372,Xilin.Turbines.Xilin 16.EVENT_129-144,GEFJ2.16.EVENT_129-144,风机故障代码
373,Xilin.Turbines.Xilin 16.EVENT_145-160,GEFJ2.16.EVENT_145-160,风机故障代码
374,Xilin.Turbines.Xilin 16.EVENT_161-176,GEFJ2.16.EVENT_161-176,风机故障代码
375,Xilin.Turbines.Xilin 16.EVENT_177-192,GEFJ2.16.EVENT_177-192,风机故障代码
376,Xilin.Turbines.Xilin 16.EVENT_193-208,GEFJ2.16.EVENT_193-208,风机故障代码
377,Xilin.Turbines.Xilin 16.EVENT_209-224,GEFJ2.16.EVENT_209-224,风机故障代码
378,Xilin.Turbines.Xilin 16.EVENT_225-240,GEFJ2.16.EVENT_225-240,风机故障代码
379,Xilin.Turbines.Xilin 16.EVENT_241-256,GEFJ2.16.EVENT_241-256,风机故障代码
380,Xilin.Turbines.Xilin 16.EVENT_257-272,GEFJ2.16.EVENT_257-272,风机故障代码
381,Xilin.Turbines.Xilin 16.EVENT_273-288,GEFJ2.16.EVENT_273-288,风机故障代码
382,Xilin.Turbines.Xilin 16.EVENT_289-304,GEFJ2.16.EVENT_289-304,风机故障代码
383,Xilin.Turbines.Xilin 16.EVENT_305-320,GEFJ2.16.EVENT_305-320,风机故障代码
384,Xilin.Turbines.Xilin 16.EVENT_321-336,GEFJ2.16.EVENT_321-336,风机故障代码
385,Xilin.Turbines.Xilin 16.EVENT_337-352,GEFJ2.16.EVENT_337-352,风机故障代码
386,Xilin.Turbines.Xilin 16.EVENT_353-368,GEFJ2.16.EVENT_353-368,风机故障代码
387,Xilin.Turbines.Xilin 16.GE_AVAIL,GEFJ2.16.GE_AVAIL,风机可利用率
388,Xilin.Turbines.Xilin 16.I_A,GEFJ2.16.I_A,风机A相电流
389,Xilin.Turbines.Xilin 16.I_B,GEFJ2.16.I_B,风机B相电流
390,Xilin.Turbines.Xilin 16.I_C,GEFJ2.16.I_C,风机C相电流
391,Xilin.Turbines.Xilin 16.N_ROT_PLC,GEFJ2.16.N_ROT_PLC,风机转子速度
392,Xilin.Turbines.Xilin 16.OT_ULM,GEFJ2.16.OT_ULM,风机并网发电时间
393,Xilin.Turbines.Xilin 16.OTT,GEFJ2.16.OTT,风机并网发电时间
394,Xilin.Turbines.Xilin 16.P_ACT,GEFJ2.16.P_ACT,风机功率
395,Xilin.Turbines.Xilin 16.POS_NAC,GEFJ2.16.POS_NAC,风机机舱位置
396,Xilin.Turbines.Xilin 16.PROD,GEFJ2.16.PROD,风机发电量
397,Xilin.Turbines.Xilin 16.PROD_ULM,GEFJ2.16.PROD_ULM,风机发电量
398,Xilin.Turbines.Xilin 16.STATE_FAULT,GEFJ2.16.STATE_FAULT,风机状态
399,Xilin.Turbines.Xilin 16.T_BEAR_SHAFT,GEFJ2.16.T_BEAR_SHAFT,风机主轴温度
400,Xilin.Turbines.Xilin 16.T_GEAR,GEFJ2.16.T_GEAR,风机齿轮箱油温
401,Xilin.Turbines.Xilin 16.T_GEAR_BEAR,GEFJ2.16.T_GEAR_BEAR,风机齿轮箱轴承温度
402,Xilin.Turbines.Xilin 16.T_GEN_1,GEFJ2.16.T_GEN_1,风机发电机轴温度
403,Xilin.Turbines.Xilin 16.T_GEN_2,GEFJ2.16.T_GEN_2,风机发电机定子温度
404,Xilin.Turbines.Xilin 16.T_NAC,GEFJ2.16.T_NAC,风机机舱温度
405,Xilin.Turbines.Xilin 16.U_A_N,GEFJ2.16.U_A_N,风机A相电压
406,Xilin.Turbines.Xilin 16.U_B_N,GEFJ2.16.U_B_N,风机B相电压
407,Xilin.Turbines.Xilin 16.U_C_N,GEFJ2.16.U_C_N,风机C相电压
408,Xilin.Turbines.Xilin 16.V_WIN,GEFJ2.16.V_WIN,风机风速
409,Xilin.Turbines.Xilin 17.BL1_ACT,GEFJ2.17.BL1_ACT,风机叶片实际角度1
410,Xilin.Turbines.Xilin 17.BL1_SET_V,GEFJ2.17.BL1_SET_V,风机叶片设定角度1
411,Xilin.Turbines.Xilin 17.BL2_ACT,GEFJ2.17.BL2_ACT,风机叶片实际角度2
412,Xilin.Turbines.Xilin 17.BL2_SET_V,GEFJ2.17.BL2_SET_V,风机叶片设定角度2
413,Xilin.Turbines.Xilin 17.BL3_ACT,GEFJ2.17.BL3_ACT,风机叶片实际角度3
414,Xilin.Turbines.Xilin 17.BL3_SET_V,GEFJ2.17.BL3_SET_V,风机叶片设定角度3
415,Xilin.Turbines.Xilin 17.EVENT_001-016,GEFJ2.17.EVENT_001-016,风机故障代码
416,Xilin.Turbines.Xilin 17.EVENT_017-032,GEFJ2.17.EVENT_017-032,风机故障代码
417,Xilin.Turbines.Xilin 17.EVENT_033-048,GEFJ2.17.EVENT_033-048,风机故障代码
418,Xilin.Turbines.Xilin 17.EVENT_049-064,GEFJ2.17.EVENT_049-064,风机故障代码
419,Xilin.Turbines.Xilin 17.EVENT_065-080,GEFJ2.17.EVENT_065-080,风机故障代码
420,Xilin.Turbines.Xilin 17.EVENT_097-112,GEFJ2.17.EVENT_097-112,风机故障代码
421,Xilin.Turbines.Xilin 17.EVENT_1000001-1000016,GEFJ2.17.EVENT_1000001-1000016,风机故障代码
422,Xilin.Turbines.Xilin 17.EVENT_113-128,GEFJ2.17.EVENT_113-128,风机故障代码
423,Xilin.Turbines.Xilin 17.EVENT_129-144,GEFJ2.17.EVENT_129-144,风机故障代码
424,Xilin.Turbines.Xilin 17.EVENT_145-160,GEFJ2.17.EVENT_145-160,风机故障代码
425,Xilin.Turbines.Xilin 17.EVENT_161-176,GEFJ2.17.EVENT_161-176,风机故障代码
426,Xilin.Turbines.Xilin 17.EVENT_177-192,GEFJ2.17.EVENT_177-192,风机故障代码
427,Xilin.Turbines.Xilin 17.EVENT_193-208,GEFJ2.17.EVENT_193-208,风机故障代码
428,Xilin.Turbines.Xilin 17.EVENT_209-224,GEFJ2.17.EVENT_209-224,风机故障代码
429,Xilin.Turbines.Xilin 17.EVENT_225-240,GEFJ2.17.EVENT_225-240,风机故障代码
430,Xilin.Turbines.Xilin 17.EVENT_241-256,GEFJ2.17.EVENT_241-256,风机故障代码
431,Xilin.Turbines.Xilin 17.EVENT_257-272,GEFJ2.17.EVENT_257-272,风机故障代码
432,Xilin.Turbines.Xilin 17.EVENT_273-288,GEFJ2.17.EVENT_273-288,风机故障代码
433,Xilin.Turbines.Xilin 17.EVENT_289-304,GEFJ2.17.EVENT_289-304,风机故障代码
434,Xilin.Turbines.Xilin 17.EVENT_305-320,GEFJ2.17.EVENT_305-320,风机故障代码
435,Xilin.Turbines.Xilin 17.EVENT_321-336,GEFJ2.17.EVENT_321-336,风机故障代码
436,Xilin.Turbines.Xilin 17.EVENT_337-352,GEFJ2.17.EVENT_337-352,风机故障代码
437,Xilin.Turbines.Xilin 17.EVENT_353-368,GEFJ2.17.EVENT_353-368,风机故障代码
438,Xilin.Turbines.Xilin 17.GE_AVAIL,GEFJ2.17.GE_AVAIL,风机可利用率
439,Xilin.Turbines.Xilin 17.I_A,GEFJ2.17.I_A,风机A相电流
440,Xilin.Turbines.Xilin 17.I_B,GEFJ2.17.I_B,风机B相电流
441,Xilin.Turbines.Xilin 17.I_C,GEFJ2.17.I_C,风机C相电流
442,Xilin.Turbines.Xilin 17.N_ROT_PLC,GEFJ2.17.N_ROT_PLC,风机转子速度
443,Xilin.Turbines.Xilin 17.OT_ULM,GEFJ2.17.OT_ULM,风机并网发电时间
444,Xilin.Turbines.Xilin 17.OTT,GEFJ2.17.OTT,风机并网发电时间
445,Xilin.Turbines.Xilin 17.P_ACT,GEFJ2.17.P_ACT,风机功率
446,Xilin.Turbines.Xilin 17.POS_NAC,GEFJ2.17.POS_NAC,风机机舱位置
447,Xilin.Turbines.Xilin 17.PROD,GEFJ2.17.PROD,风机发电量
448,Xilin.Turbines.Xilin 17.PROD_ULM,GEFJ2.17.PROD_ULM,风机发电量
449,Xilin.Turbines.Xilin 17.STATE_FAULT,GEFJ2.17.STATE_FAULT,风机状态
450,Xilin.Turbines.Xilin 17.T_BEAR_SHAFT,GEFJ2.17.T_BEAR_SHAFT,风机主轴温度
451,Xilin.Turbines.Xilin 17.T_GEAR,GEFJ2.17.T_GEAR,风机齿轮箱油温
452,Xilin.Turbines.Xilin 17.T_GEAR_BEAR,GEFJ2.17.T_GEAR_BEAR,风机齿轮箱轴承温度
453,Xilin.Turbines.Xilin 17.T_GEN_1,GEFJ2.17.T_GEN_1,风机发电机轴温度
454,Xilin.Turbines.Xilin 17.T_GEN_2,GEFJ2.17.T_GEN_2,风机发电机定子温度
455,Xilin.Turbines.Xilin 17.T_NAC,GEFJ2.17.T_NAC,风机机舱温度
456,Xilin.Turbines.Xilin 17.U_A_N,GEFJ2.17.U_A_N,风机A相电压
457,Xilin.Turbines.Xilin 17.U_B_N,GEFJ2.17.U_B_N,风机B相电压
458,Xilin.Turbines.Xilin 17.U_C_N,GEFJ2.17.U_C_N,风机C相电压
459,Xilin.Turbines.Xilin 17.V_WIN,GEFJ2.17.V_WIN,风机风速
460,Xilin.Turbines.Xilin 18.BL1_ACT,GEFJ2.18.BL1_ACT,风机叶片实际角度1
461,Xilin.Turbines.Xilin 18.BL1_SET_V,GEFJ2.18.BL1_SET_V,风机叶片设定角度1
462,Xilin.Turbines.Xilin 18.BL2_ACT,GEFJ2.18.BL2_ACT,风机叶片实际角度2
463,Xilin.Turbines.Xilin 18.BL2_SET_V,GEFJ2.18.BL2_SET_V,风机叶片设定角度2
464,Xilin.Turbines.Xilin 18.BL3_ACT,GEFJ2.18.BL3_ACT,风机叶片实际角度3
465,Xilin.Turbines.Xilin 18.BL3_SET_V,GEFJ2.18.BL3_SET_V,风机叶片设定角度3
466,Xilin.Turbines.Xilin 18.EVENT_001-016,GEFJ2.18.EVENT_001-016,风机故障代码
467,Xilin.Turbines.Xilin 18.EVENT_017-032,GEFJ2.18.EVENT_017-032,风机故障代码
468,Xilin.Turbines.Xilin 18.EVENT_033-048,GEFJ2.18.EVENT_033-048,风机故障代码
469,Xilin.Turbines.Xilin 18.EVENT_049-064,GEFJ2.18.EVENT_049-064,风机故障代码
470,Xilin.Turbines.Xilin 18.EVENT_065-080,GEFJ2.18.EVENT_065-080,风机故障代码
471,Xilin.Turbines.Xilin 18.EVENT_097-112,GEFJ2.18.EVENT_097-112,风机故障代码
472,Xilin.Turbines.Xilin 18.EVENT_1000001-1000016,GEFJ2.18.EVENT_1000001-1000016,风机故障代码
473,Xilin.Turbines.Xilin 18.EVENT_113-128,GEFJ2.18.EVENT_113-128,风机故障代码
474,Xilin.Turbines.Xilin 18.EVENT_129-144,GEFJ2.18.EVENT_129-144,风机故障代码
475,Xilin.Turbines.Xilin 18.EVENT_145-160,GEFJ2.18.EVENT_145-160,风机故障代码
476,Xilin.Turbines.Xilin 18.EVENT_161-176,GEFJ2.18.EVENT_161-176,风机故障代码
477,Xilin.Turbines.Xilin 18.EVENT_177-192,GEFJ2.18.EVENT_177-192,风机故障代码
478,Xilin.Turbines.Xilin 18.EVENT_193-208,GEFJ2.18.EVENT_193-208,风机故障代码
479,Xilin.Turbines.Xilin 18.EVENT_209-224,GEFJ2.18.EVENT_209-224,风机故障代码
480,Xilin.Turbines.Xilin 18.EVENT_225-240,GEFJ2.18.EVENT_225-240,风机故障代码
481,Xilin.Turbines.Xilin 18.EVENT_241-256,GEFJ2.18.EVENT_241-256,风机故障代码
482,Xilin.Turbines.Xilin 18.EVENT_257-272,GEFJ2.18.EVENT_257-272,风机故障代码
483,Xilin.Turbines.Xilin 18.EVENT_273-288,GEFJ2.18.EVENT_273-288,风机故障代码
484,Xilin.Turbines.Xilin 18.EVENT_289-304,GEFJ2.18.EVENT_289-304,风机故障代码
485,Xilin.Turbines.Xilin 18.EVENT_305-320,GEFJ2.18.EVENT_305-320,风机故障代码
486,Xilin.Turbines.Xilin 18.EVENT_321-336,GEFJ2.18.EVENT_321-336,风机故障代码
487,Xilin.Turbines.Xilin 18.EVENT_337-352,GEFJ2.18.EVENT_337-352,风机故障代码
488,Xilin.Turbines.Xilin 18.EVENT_353-368,GEFJ2.18.EVENT_353-368,风机故障代码
489,Xilin.Turbines.Xilin 18.GE_AVAIL,GEFJ2.18.GE_AVAIL,风机可利用率
490,Xilin.Turbines.Xilin 18.I_A,GEFJ2.18.I_A,风机A相电流
491,Xilin.Turbines.Xilin 18.I_B,GEFJ2.18.I_B,风机B相电流
492,Xilin.Turbines.Xilin 18.I_C,GEFJ2.18.I_C,风机C相电流
493,Xilin.Turbines.Xilin 18.N_ROT_PLC,GEFJ2.18.N_ROT_PLC,风机转子速度
494,Xilin.Turbines.Xilin 18.OT_ULM,GEFJ2.18.OT_ULM,风机并网发电时间
495,Xilin.Turbines.Xilin 18.OTT,GEFJ2.18.OTT,风机并网发电时间
496,Xilin.Turbines.Xilin 18.P_ACT,GEFJ2.18.P_ACT,风机功率
497,Xilin.Turbines.Xilin 18.POS_NAC,GEFJ2.18.POS_NAC,风机机舱位置
498,Xilin.Turbines.Xilin 18.PROD,GEFJ2.18.PROD,风机发电量
499,Xilin.Turbines.Xilin 18.PROD_ULM,GEFJ2.18.PROD_ULM,风机发电量
500,Xilin.Turbines.Xilin 18.STATE_FAULT,GEFJ2.18.STATE_FAULT,风机状态
501,Xilin.Turbines.Xilin 18.T_BEAR_SHAFT,GEFJ2.18.T_BEAR_SHAFT,风机主轴温度
502,Xilin.Turbines.Xilin 18.T_GEAR,GEFJ2.18.T_GEAR,风机齿轮箱油温
503,Xilin.Turbines.Xilin 18.T_GEAR_BEAR,GEFJ2.18.T_GEAR_BEAR,风机齿轮箱轴承温度
504,Xilin.Turbines.Xilin 18.T_GEN_1,GEFJ2.18.T_GEN_1,风机发电机轴温度
505,Xilin.Turbines.Xilin 18.T_GEN_2,GEFJ2.18.T_GEN_2,风机发电机定子温度
506,Xilin.Turbines.Xilin 18.T_NAC,GEFJ2.18.T_NAC,风机机舱温度
507,Xilin.Turbines.Xilin 18.U_A_N,GEFJ2.18.U_A_N,风机A相电压
508,Xilin.Turbines.Xilin 18.U_B_N,GEFJ2.18.U_B_N,风机B相电压
509,Xilin.Turbines.Xilin 18.U_C_N,GEFJ2.18.U_C_N,风机C相电压
510,Xilin.Turbines.Xilin 18.V_WIN,GEFJ2.18.V_WIN,风机风速
511,Xilin.Turbines.Xilin 19.BL1_ACT,GEFJ2.19.BL1_ACT,风机叶片实际角度1
512,Xilin.Turbines.Xilin 19.BL1_SET_V,GEFJ2.19.BL1_SET_V,风机叶片设定角度1
513,Xilin.Turbines.Xilin 19.BL2_ACT,GEFJ2.19.BL2_ACT,风机叶片实际角度2
514,Xilin.Turbines.Xilin 19.BL2_SET_V,GEFJ2.19.BL2_SET_V,风机叶片设定角度2
515,Xilin.Turbines.Xilin 19.BL3_ACT,GEFJ2.19.BL3_ACT,风机叶片实际角度3
516,Xilin.Turbines.Xilin 19.BL3_SET_V,GEFJ2.19.BL3_SET_V,风机叶片设定角度3
517,Xilin.Turbines.Xilin 19.EVENT_001-016,GEFJ2.19.EVENT_001-016,风机故障代码
518,Xilin.Turbines.Xilin 19.EVENT_017-032,GEFJ2.19.EVENT_017-032,风机故障代码
519,Xilin.Turbines.Xilin 19.EVENT_033-048,GEFJ2.19.EVENT_033-048,风机故障代码
520,Xilin.Turbines.Xilin 19.EVENT_049-064,GEFJ2.19.EVENT_049-064,风机故障代码
521,Xilin.Turbines.Xilin 19.EVENT_065-080,GEFJ2.19.EVENT_065-080,风机故障代码
522,Xilin.Turbines.Xilin 19.EVENT_097-112,GEFJ2.19.EVENT_097-112,风机故障代码
523,Xilin.Turbines.Xilin 19.EVENT_1000001-1000016,GEFJ2.19.EVENT_1000001-1000016,风机故障代码
524,Xilin.Turbines.Xilin 19.EVENT_113-128,GEFJ2.19.EVENT_113-128,风机故障代码
525,Xilin.Turbines.Xilin 19.EVENT_129-144,GEFJ2.19.EVENT_129-144,风机故障代码
526,Xilin.Turbines.Xilin 19.EVENT_145-160,GEFJ2.19.EVENT_145-160,风机故障代码
527,Xilin.Turbines.Xilin 19.EVENT_161-176,GEFJ2.19.EVENT_161-176,风机故障代码
528,Xilin.Turbines.Xilin 19.EVENT_177-192,GEFJ2.19.EVENT_177-192,风机故障代码
529,Xilin.Turbines.Xilin 19.EVENT_193-208,GEFJ2.19.EVENT_193-208,风机故障代码
530,Xilin.Turbines.Xilin 19.EVENT_209-224,GEFJ2.19.EVENT_209-224,风机故障代码
531,Xilin.Turbines.Xilin 19.EVENT_225-240,GEFJ2.19.EVENT_225-240,风机故障代码
532,Xilin.Turbines.Xilin 19.EVENT_241-256,GEFJ2.19.EVENT_241-256,风机故障代码
533,Xilin.Turbines.Xilin 19.EVENT_257-272,GEFJ2.19.EVENT_257-272,风机故障代码
534,Xilin.Turbines.Xilin 19.EVENT_273-288,GEFJ2.19.EVENT_273-288,风机故障代码
535,Xilin.Turbines.Xilin 19.EVENT_289-304,GEFJ2.19.EVENT_289-304,风机故障代码
